cell_id,center_lat,center_lon,lat_min,lat_max,lon_min,lon_max,radius_km_approx,species_count,file
cell_S77p50_E007p50_g5deg,-77.5,7.5,-80.0,-75.0,5.0,10.0,284.74,13,cells/cell_S77p50_E007p50_g5deg.txt
cell_S77p50_E012p50_g5deg,-77.5,12.5,-80.0,-75.0,10.0,15.0,284.74,13,cells/cell_S77p50_E012p50_g5deg.txt
cell_S77p50_E017p50_g5deg,-77.5,17.5,-80.0,-75.0,15.0,20.0,284.74,13,cells/cell_S77p50_E017p50_g5deg.txt
cell_S77p50_E022p50_g5deg,-77.5,22.5,-80.0,-75.0,20.0,25.0,284.74,13,cells/cell_S77p50_E022p50_g5deg.txt
cell_S77p50_E027p50_g5deg,-77.5,27.5,-80.0,-75.0,25.0,30.0,284.74,13,cells/cell_S77p50_E027p50_g5deg.txt
cell_S77p50_E032p50_g5deg,-77.5,32.5,-80.0,-75.0,30.0,35.0,284.74,13,cells/cell_S77p50_E032p50_g5deg.txt
cell_S77p50_E037p50_g5deg,-77.5,37.5,-80.0,-75.0,35.0,40.0,284.74,13,cells/cell_S77p50_E037p50_g5deg.txt
cell_S77p50_E042p50_g5deg,-77.5,42.5,-80.0,-75.0,40.0,45.0,284.74,13,cells/cell_S77p50_E042p50_g5deg.txt
cell_S77p50_E047p50_g5deg,-77.5,47.5,-80.0,-75.0,45.0,50.0,284.74,13,cells/cell_S77p50_E047p50_g5deg.txt
cell_S77p50_E052p50_g5deg,-77.5,52.5,-80.0,-75.0,50.0,55.0,284.74,13,cells/cell_S77p50_E052p50_g5deg.txt
cell_S77p50_E057p50_g5deg,-77.5,57.5,-80.0,-75.0,55.0,60.0,284.74,13,cells/cell_S77p50_E057p50_g5deg.txt
cell_S77p50_E062p50_g5deg,-77.5,62.5,-80.0,-75.0,60.0,65.0,284.74,13,cells/cell_S77p50_E062p50_g5deg.txt
cell_S77p50_E067p50_g5deg,-77.5,67.5,-80.0,-75.0,65.0,70.0,284.74,13,cells/cell_S77p50_E067p50_g5deg.txt
cell_S77p50_E072p50_g5deg,-77.5,72.5,-80.0,-75.0,70.0,75.0,284.74,13,cells/cell_S77p50_E072p50_g5deg.txt
cell_S77p50_E077p50_g5deg,-77.5,77.5,-80.0,-75.0,75.0,80.0,284.74,13,cells/cell_S77p50_E077p50_g5deg.txt
cell_S77p50_E082p50_g5deg,-77.5,82.5,-80.0,-75.0,80.0,85.0,284.74,13,cells/cell_S77p50_E082p50_g5deg.txt
cell_S77p50_E087p50_g5deg,-77.5,87.5,-80.0,-75.0,85.0,90.0,284.74,13,cells/cell_S77p50_E087p50_g5deg.txt
cell_S77p50_E092p50_g5deg,-77.5,92.5,-80.0,-75.0,90.0,95.0,284.74,13,cells/cell_S77p50_E092p50_g5deg.txt
cell_S77p50_E097p50_g5deg,-77.5,97.5,-80.0,-75.0,95.0,100.0,284.74,13,cells/cell_S77p50_E097p50_g5deg.txt
cell_S77p50_E102p50_g5deg,-77.5,102.5,-80.0,-75.0,100.0,105.0,284.74,13,cells/cell_S77p50_E102p50_g5deg.txt
cell_S77p50_E107p50_g5deg,-77.5,107.5,-80.0,-75.0,105.0,110.0,284.74,13,cells/cell_S77p50_E107p50_g5deg.txt
cell_S77p50_E112p50_g5deg,-77.5,112.5,-80.0,-75.0,110.0,115.0,284.74,13,cells/cell_S77p50_E112p50_g5deg.txt
cell_S77p50_E117p50_g5deg,-77.5,117.5,-80.0,-75.0,115.0,120.0,284.74,13,cells/cell_S77p50_E117p50_g5deg.txt
cell_S77p50_E122p50_g5deg,-77.5,122.5,-80.0,-75.0,120.0,125.0,284.74,13,cells/cell_S77p50_E122p50_g5deg.txt
cell_S77p50_E127p50_g5deg,-77.5,127.5,-80.0,-75.0,125.0,130.0,284.74,13,cells/cell_S77p50_E127p50_g5deg.txt
cell_S77p50_E132p50_g5deg,-77.5,132.5,-80.0,-75.0,130.0,135.0,284.74,13,cells/cell_S77p50_E132p50_g5deg.txt
cell_S77p50_E137p50_g5deg,-77.5,137.5,-80.0,-75.0,135.0,140.0,284.74,13,cells/cell_S77p50_E137p50_g5deg.txt
cell_S77p50_E142p50_g5deg,-77.5,142.5,-80.0,-75.0,140.0,145.0,284.74,13,cells/cell_S77p50_E142p50_g5deg.txt
cell_S77p50_E147p50_g5deg,-77.5,147.5,-80.0,-75.0,145.0,150.0,284.74,13,cells/cell_S77p50_E147p50_g5deg.txt
cell_S77p50_E152p50_g5deg,-77.5,152.5,-80.0,-75.0,150.0,155.0,284.74,13,cells/cell_S77p50_E152p50_g5deg.txt
cell_S77p50_E157p50_g5deg,-77.5,157.5,-80.0,-75.0,155.0,160.0,284.74,13,cells/cell_S77p50_E157p50_g5deg.txt
cell_S77p50_E162p50_g5deg,-77.5,162.5,-80.0,-75.0,160.0,165.0,284.74,13,cells/cell_S77p50_E162p50_g5deg.txt
cell_S77p50_E167p50_g5deg,-77.5,167.5,-80.0,-75.0,165.0,170.0,284.74,13,cells/cell_S77p50_E167p50_g5deg.txt
cell_S77p50_E172p50_g5deg,-77.5,172.5,-80.0,-75.0,170.0,175.0,284.74,13,cells/cell_S77p50_E172p50_g5deg.txt
cell_S77p50_E177p50_g5deg,-77.5,177.5,-80.0,-75.0,175.0,180.0,284.74,13,cells/cell_S77p50_E177p50_g5deg.txt
cell_S72p50_W177p50_g5deg,-72.5,-177.5,-75.0,-70.0,-180.0,-175.0,290.61,13,cells/cell_S72p50_W177p50_g5deg.txt
cell_S72p50_W172p50_g5deg,-72.5,-172.5,-75.0,-70.0,-175.0,-170.0,290.61,13,cells/cell_S72p50_W172p50_g5deg.txt
cell_S72p50_W167p50_g5deg,-72.5,-167.5,-75.0,-70.0,-170.0,-165.0,290.61,13,cells/cell_S72p50_W167p50_g5deg.txt
cell_S72p50_W162p50_g5deg,-72.5,-162.5,-75.0,-70.0,-165.0,-160.0,290.61,13,cells/cell_S72p50_W162p50_g5deg.txt
cell_S72p50_W157p50_g5deg,-72.5,-157.5,-75.0,-70.0,-160.0,-155.0,290.61,13,cells/cell_S72p50_W157p50_g5deg.txt
cell_S72p50_W152p50_g5deg,-72.5,-152.5,-75.0,-70.0,-155.0,-150.0,290.61,13,cells/cell_S72p50_W152p50_g5deg.txt
cell_S72p50_W147p50_g5deg,-72.5,-147.5,-75.0,-70.0,-150.0,-145.0,290.61,13,cells/cell_S72p50_W147p50_g5deg.txt
cell_S72p50_W142p50_g5deg,-72.5,-142.5,-75.0,-70.0,-145.0,-140.0,290.61,13,cells/cell_S72p50_W142p50_g5deg.txt
cell_S72p50_W137p50_g5deg,-72.5,-137.5,-75.0,-70.0,-140.0,-135.0,290.61,13,cells/cell_S72p50_W137p50_g5deg.txt
cell_S72p50_W132p50_g5deg,-72.5,-132.5,-75.0,-70.0,-135.0,-130.0,290.61,13,cells/cell_S72p50_W132p50_g5deg.txt
cell_S72p50_W127p50_g5deg,-72.5,-127.5,-75.0,-70.0,-130.0,-125.0,290.61,13,cells/cell_S72p50_W127p50_g5deg.txt
cell_S72p50_W122p50_g5deg,-72.5,-122.5,-75.0,-70.0,-125.0,-120.0,290.61,13,cells/cell_S72p50_W122p50_g5deg.txt
cell_S72p50_W117p50_g5deg,-72.5,-117.5,-75.0,-70.0,-120.0,-115.0,290.61,13,cells/cell_S72p50_W117p50_g5deg.txt
cell_S72p50_W112p50_g5deg,-72.5,-112.5,-75.0,-70.0,-115.0,-110.0,290.61,13,cells/cell_S72p50_W112p50_g5deg.txt
cell_S72p50_W107p50_g5deg,-72.5,-107.5,-75.0,-70.0,-110.0,-105.0,290.61,13,cells/cell_S72p50_W107p50_g5deg.txt
cell_S72p50_W102p50_g5deg,-72.5,-102.5,-75.0,-70.0,-105.0,-100.0,290.61,13,cells/cell_S72p50_W102p50_g5deg.txt
cell_S72p50_W097p50_g5deg,-72.5,-97.5,-75.0,-70.0,-100.0,-95.0,290.61,13,cells/cell_S72p50_W097p50_g5deg.txt
cell_S72p50_W092p50_g5deg,-72.5,-92.5,-75.0,-70.0,-95.0,-90.0,290.61,13,cells/cell_S72p50_W092p50_g5deg.txt
cell_S72p50_W087p50_g5deg,-72.5,-87.5,-75.0,-70.0,-90.0,-85.0,290.61,13,cells/cell_S72p50_W087p50_g5deg.txt
cell_S72p50_W082p50_g5deg,-72.5,-82.5,-75.0,-70.0,-85.0,-80.0,290.61,13,cells/cell_S72p50_W082p50_g5deg.txt
cell_S72p50_W077p50_g5deg,-72.5,-77.5,-75.0,-70.0,-80.0,-75.0,290.61,13,cells/cell_S72p50_W077p50_g5deg.txt
cell_S72p50_W072p50_g5deg,-72.5,-72.5,-75.0,-70.0,-75.0,-70.0,290.61,13,cells/cell_S72p50_W072p50_g5deg.txt
cell_S72p50_W067p50_g5deg,-72.5,-67.5,-75.0,-70.0,-70.0,-65.0,290.61,13,cells/cell_S72p50_W067p50_g5deg.txt
cell_S72p50_W062p50_g5deg,-72.5,-62.5,-75.0,-70.0,-65.0,-60.0,290.61,13,cells/cell_S72p50_W062p50_g5deg.txt
cell_S72p50_W057p50_g5deg,-72.5,-57.5,-75.0,-70.0,-60.0,-55.0,290.61,13,cells/cell_S72p50_W057p50_g5deg.txt
cell_S72p50_W052p50_g5deg,-72.5,-52.5,-75.0,-70.0,-55.0,-50.0,290.61,13,cells/cell_S72p50_W052p50_g5deg.txt
cell_S72p50_W047p50_g5deg,-72.5,-47.5,-75.0,-70.0,-50.0,-45.0,290.61,13,cells/cell_S72p50_W047p50_g5deg.txt
cell_S72p50_W042p50_g5deg,-72.5,-42.5,-75.0,-70.0,-45.0,-40.0,290.61,13,cells/cell_S72p50_W042p50_g5deg.txt
cell_S72p50_W037p50_g5deg,-72.5,-37.5,-75.0,-70.0,-40.0,-35.0,290.61,13,cells/cell_S72p50_W037p50_g5deg.txt
cell_S72p50_W032p50_g5deg,-72.5,-32.5,-75.0,-70.0,-35.0,-30.0,290.61,13,cells/cell_S72p50_W032p50_g5deg.txt
cell_S72p50_W027p50_g5deg,-72.5,-27.5,-75.0,-70.0,-30.0,-25.0,290.61,13,cells/cell_S72p50_W027p50_g5deg.txt
cell_S72p50_W022p50_g5deg,-72.5,-22.5,-75.0,-70.0,-25.0,-20.0,290.61,13,cells/cell_S72p50_W022p50_g5deg.txt
cell_S72p50_W017p50_g5deg,-72.5,-17.5,-75.0,-70.0,-20.0,-15.0,290.61,13,cells/cell_S72p50_W017p50_g5deg.txt
cell_S72p50_W012p50_g5deg,-72.5,-12.5,-75.0,-70.0,-15.0,-10.0,290.61,13,cells/cell_S72p50_W012p50_g5deg.txt
cell_S72p50_W007p50_g5deg,-72.5,-7.5,-75.0,-70.0,-10.0,-5.0,290.61,13,cells/cell_S72p50_W007p50_g5deg.txt
cell_S72p50_W002p50_g5deg,-72.5,-2.5,-75.0,-70.0,-5.0,0.0,290.61,13,cells/cell_S72p50_W002p50_g5deg.txt
cell_S72p50_E002p50_g5deg,-72.5,2.5,-75.0,-70.0,0.0,5.0,290.61,13,cells/cell_S72p50_E002p50_g5deg.txt
cell_S72p50_E007p50_g5deg,-72.5,7.5,-75.0,-70.0,5.0,10.0,290.61,13,cells/cell_S72p50_E007p50_g5deg.txt
cell_S72p50_E012p50_g5deg,-72.5,12.5,-75.0,-70.0,10.0,15.0,290.61,13,cells/cell_S72p50_E012p50_g5deg.txt
cell_S72p50_E017p50_g5deg,-72.5,17.5,-75.0,-70.0,15.0,20.0,290.61,13,cells/cell_S72p50_E017p50_g5deg.txt
cell_S72p50_E022p50_g5deg,-72.5,22.5,-75.0,-70.0,20.0,25.0,290.61,13,cells/cell_S72p50_E022p50_g5deg.txt
cell_S72p50_E027p50_g5deg,-72.5,27.5,-75.0,-70.0,25.0,30.0,290.61,13,cells/cell_S72p50_E027p50_g5deg.txt
cell_S72p50_E032p50_g5deg,-72.5,32.5,-75.0,-70.0,30.0,35.0,290.61,13,cells/cell_S72p50_E032p50_g5deg.txt
cell_S72p50_E037p50_g5deg,-72.5,37.5,-75.0,-70.0,35.0,40.0,290.61,13,cells/cell_S72p50_E037p50_g5deg.txt
cell_S72p50_E042p50_g5deg,-72.5,42.5,-75.0,-70.0,40.0,45.0,290.61,13,cells/cell_S72p50_E042p50_g5deg.txt
cell_S72p50_E047p50_g5deg,-72.5,47.5,-75.0,-70.0,45.0,50.0,290.61,13,cells/cell_S72p50_E047p50_g5deg.txt
cell_S72p50_E052p50_g5deg,-72.5,52.5,-75.0,-70.0,50.0,55.0,290.61,13,cells/cell_S72p50_E052p50_g5deg.txt
cell_S72p50_E057p50_g5deg,-72.5,57.5,-75.0,-70.0,55.0,60.0,290.61,13,cells/cell_S72p50_E057p50_g5deg.txt
cell_S72p50_E062p50_g5deg,-72.5,62.5,-75.0,-70.0,60.0,65.0,290.61,13,cells/cell_S72p50_E062p50_g5deg.txt
cell_S72p50_E067p50_g5deg,-72.5,67.5,-75.0,-70.0,65.0,70.0,290.61,13,cells/cell_S72p50_E067p50_g5deg.txt
cell_S72p50_E072p50_g5deg,-72.5,72.5,-75.0,-70.0,70.0,75.0,290.61,13,cells/cell_S72p50_E072p50_g5deg.txt
cell_S72p50_E077p50_g5deg,-72.5,77.5,-75.0,-70.0,75.0,80.0,290.61,13,cells/cell_S72p50_E077p50_g5deg.txt
cell_S72p50_E082p50_g5deg,-72.5,82.5,-75.0,-70.0,80.0,85.0,290.61,13,cells/cell_S72p50_E082p50_g5deg.txt
cell_S72p50_E087p50_g5deg,-72.5,87.5,-75.0,-70.0,85.0,90.0,290.61,13,cells/cell_S72p50_E087p50_g5deg.txt
cell_S72p50_E092p50_g5deg,-72.5,92.5,-75.0,-70.0,90.0,95.0,290.61,13,cells/cell_S72p50_E092p50_g5deg.txt
cell_S72p50_E097p50_g5deg,-72.5,97.5,-75.0,-70.0,95.0,100.0,290.61,13,cells/cell_S72p50_E097p50_g5deg.txt
cell_S72p50_E102p50_g5deg,-72.5,102.5,-75.0,-70.0,100.0,105.0,290.61,13,cells/cell_S72p50_E102p50_g5deg.txt
cell_S72p50_E107p50_g5deg,-72.5,107.5,-75.0,-70.0,105.0,110.0,290.61,13,cells/cell_S72p50_E107p50_g5deg.txt
cell_S72p50_E112p50_g5deg,-72.5,112.5,-75.0,-70.0,110.0,115.0,290.61,13,cells/cell_S72p50_E112p50_g5deg.txt
cell_S72p50_E117p50_g5deg,-72.5,117.5,-75.0,-70.0,115.0,120.0,290.61,13,cells/cell_S72p50_E117p50_g5deg.txt
cell_S72p50_E122p50_g5deg,-72.5,122.5,-75.0,-70.0,120.0,125.0,290.61,13,cells/cell_S72p50_E122p50_g5deg.txt
cell_S72p50_E127p50_g5deg,-72.5,127.5,-75.0,-70.0,125.0,130.0,290.61,13,cells/cell_S72p50_E127p50_g5deg.txt
cell_S72p50_E132p50_g5deg,-72.5,132.5,-75.0,-70.0,130.0,135.0,290.61,13,cells/cell_S72p50_E132p50_g5deg.txt
cell_S72p50_E137p50_g5deg,-72.5,137.5,-75.0,-70.0,135.0,140.0,290.61,13,cells/cell_S72p50_E137p50_g5deg.txt
cell_S72p50_E142p50_g5deg,-72.5,142.5,-75.0,-70.0,140.0,145.0,290.61,13,cells/cell_S72p50_E142p50_g5deg.txt
cell_S72p50_E147p50_g5deg,-72.5,147.5,-75.0,-70.0,145.0,150.0,290.61,13,cells/cell_S72p50_E147p50_g5deg.txt
cell_S72p50_E152p50_g5deg,-72.5,152.5,-75.0,-70.0,150.0,155.0,290.61,13,cells/cell_S72p50_E152p50_g5deg.txt
cell_S72p50_E157p50_g5deg,-72.5,157.5,-75.0,-70.0,155.0,160.0,290.61,13,cells/cell_S72p50_E157p50_g5deg.txt
cell_S72p50_E162p50_g5deg,-72.5,162.5,-75.0,-70.0,160.0,165.0,290.61,13,cells/cell_S72p50_E162p50_g5deg.txt
cell_S72p50_E167p50_g5deg,-72.5,167.5,-75.0,-70.0,165.0,170.0,290.61,13,cells/cell_S72p50_E167p50_g5deg.txt
cell_S72p50_E172p50_g5deg,-72.5,172.5,-75.0,-70.0,170.0,175.0,290.61,13,cells/cell_S72p50_E172p50_g5deg.txt
cell_S72p50_E177p50_g5deg,-72.5,177.5,-75.0,-70.0,175.0,180.0,290.61,13,cells/cell_S72p50_E177p50_g5deg.txt
cell_S67p50_W177p50_g5deg,-67.5,-177.5,-70.0,-65.0,-180.0,-175.0,297.98,13,cells/cell_S67p50_W177p50_g5deg.txt
cell_S67p50_W172p50_g5deg,-67.5,-172.5,-70.0,-65.0,-175.0,-170.0,297.98,13,cells/cell_S67p50_W172p50_g5deg.txt
cell_S67p50_W167p50_g5deg,-67.5,-167.5,-70.0,-65.0,-170.0,-165.0,297.98,13,cells/cell_S67p50_W167p50_g5deg.txt
cell_S67p50_W162p50_g5deg,-67.5,-162.5,-70.0,-65.0,-165.0,-160.0,297.98,13,cells/cell_S67p50_W162p50_g5deg.txt
cell_S67p50_W157p50_g5deg,-67.5,-157.5,-70.0,-65.0,-160.0,-155.0,297.98,13,cells/cell_S67p50_W157p50_g5deg.txt
cell_S67p50_W152p50_g5deg,-67.5,-152.5,-70.0,-65.0,-155.0,-150.0,297.98,13,cells/cell_S67p50_W152p50_g5deg.txt
cell_S67p50_W147p50_g5deg,-67.5,-147.5,-70.0,-65.0,-150.0,-145.0,297.98,13,cells/cell_S67p50_W147p50_g5deg.txt
cell_S67p50_W142p50_g5deg,-67.5,-142.5,-70.0,-65.0,-145.0,-140.0,297.98,13,cells/cell_S67p50_W142p50_g5deg.txt
cell_S67p50_W137p50_g5deg,-67.5,-137.5,-70.0,-65.0,-140.0,-135.0,297.98,13,cells/cell_S67p50_W137p50_g5deg.txt
cell_S67p50_W132p50_g5deg,-67.5,-132.5,-70.0,-65.0,-135.0,-130.0,297.98,13,cells/cell_S67p50_W132p50_g5deg.txt
cell_S67p50_W127p50_g5deg,-67.5,-127.5,-70.0,-65.0,-130.0,-125.0,297.98,13,cells/cell_S67p50_W127p50_g5deg.txt
cell_S67p50_W122p50_g5deg,-67.5,-122.5,-70.0,-65.0,-125.0,-120.0,297.98,13,cells/cell_S67p50_W122p50_g5deg.txt
cell_S67p50_W117p50_g5deg,-67.5,-117.5,-70.0,-65.0,-120.0,-115.0,297.98,13,cells/cell_S67p50_W117p50_g5deg.txt
cell_S67p50_W112p50_g5deg,-67.5,-112.5,-70.0,-65.0,-115.0,-110.0,297.98,13,cells/cell_S67p50_W112p50_g5deg.txt
cell_S67p50_W107p50_g5deg,-67.5,-107.5,-70.0,-65.0,-110.0,-105.0,297.98,13,cells/cell_S67p50_W107p50_g5deg.txt
cell_S67p50_W102p50_g5deg,-67.5,-102.5,-70.0,-65.0,-105.0,-100.0,297.98,13,cells/cell_S67p50_W102p50_g5deg.txt
cell_S67p50_W097p50_g5deg,-67.5,-97.5,-70.0,-65.0,-100.0,-95.0,297.98,13,cells/cell_S67p50_W097p50_g5deg.txt
cell_S67p50_W092p50_g5deg,-67.5,-92.5,-70.0,-65.0,-95.0,-90.0,297.98,13,cells/cell_S67p50_W092p50_g5deg.txt
cell_S67p50_W087p50_g5deg,-67.5,-87.5,-70.0,-65.0,-90.0,-85.0,297.98,13,cells/cell_S67p50_W087p50_g5deg.txt
cell_S67p50_W082p50_g5deg,-67.5,-82.5,-70.0,-65.0,-85.0,-80.0,297.98,13,cells/cell_S67p50_W082p50_g5deg.txt
cell_S67p50_W077p50_g5deg,-67.5,-77.5,-70.0,-65.0,-80.0,-75.0,297.98,13,cells/cell_S67p50_W077p50_g5deg.txt
cell_S67p50_W072p50_g5deg,-67.5,-72.5,-70.0,-65.0,-75.0,-70.0,297.98,13,cells/cell_S67p50_W072p50_g5deg.txt
cell_S67p50_W067p50_g5deg,-67.5,-67.5,-70.0,-65.0,-70.0,-65.0,297.98,13,cells/cell_S67p50_W067p50_g5deg.txt
cell_S67p50_W062p50_g5deg,-67.5,-62.5,-70.0,-65.0,-65.0,-60.0,297.98,13,cells/cell_S67p50_W062p50_g5deg.txt
cell_S67p50_W057p50_g5deg,-67.5,-57.5,-70.0,-65.0,-60.0,-55.0,297.98,13,cells/cell_S67p50_W057p50_g5deg.txt
cell_S67p50_W052p50_g5deg,-67.5,-52.5,-70.0,-65.0,-55.0,-50.0,297.98,13,cells/cell_S67p50_W052p50_g5deg.txt
cell_S67p50_W047p50_g5deg,-67.5,-47.5,-70.0,-65.0,-50.0,-45.0,297.98,14,cells/cell_S67p50_W047p50_g5deg.txt
cell_S67p50_W042p50_g5deg,-67.5,-42.5,-70.0,-65.0,-45.0,-40.0,297.98,14,cells/cell_S67p50_W042p50_g5deg.txt
cell_S67p50_W037p50_g5deg,-67.5,-37.5,-70.0,-65.0,-40.0,-35.0,297.98,14,cells/cell_S67p50_W037p50_g5deg.txt
cell_S67p50_W032p50_g5deg,-67.5,-32.5,-70.0,-65.0,-35.0,-30.0,297.98,14,cells/cell_S67p50_W032p50_g5deg.txt
cell_S67p50_W027p50_g5deg,-67.5,-27.5,-70.0,-65.0,-30.0,-25.0,297.98,14,cells/cell_S67p50_W027p50_g5deg.txt
cell_S67p50_W022p50_g5deg,-67.5,-22.5,-70.0,-65.0,-25.0,-20.0,297.98,13,cells/cell_S67p50_W022p50_g5deg.txt
cell_S67p50_W017p50_g5deg,-67.5,-17.5,-70.0,-65.0,-20.0,-15.0,297.98,13,cells/cell_S67p50_W017p50_g5deg.txt
cell_S67p50_W012p50_g5deg,-67.5,-12.5,-70.0,-65.0,-15.0,-10.0,297.98,13,cells/cell_S67p50_W012p50_g5deg.txt
cell_S67p50_W007p50_g5deg,-67.5,-7.5,-70.0,-65.0,-10.0,-5.0,297.98,13,cells/cell_S67p50_W007p50_g5deg.txt
cell_S67p50_W002p50_g5deg,-67.5,-2.5,-70.0,-65.0,-5.0,0.0,297.98,13,cells/cell_S67p50_W002p50_g5deg.txt
cell_S67p50_E002p50_g5deg,-67.5,2.5,-70.0,-65.0,0.0,5.0,297.98,13,cells/cell_S67p50_E002p50_g5deg.txt
cell_S67p50_E007p50_g5deg,-67.5,7.5,-70.0,-65.0,5.0,10.0,297.98,13,cells/cell_S67p50_E007p50_g5deg.txt
cell_S67p50_E012p50_g5deg,-67.5,12.5,-70.0,-65.0,10.0,15.0,297.98,13,cells/cell_S67p50_E012p50_g5deg.txt
cell_S67p50_E017p50_g5deg,-67.5,17.5,-70.0,-65.0,15.0,20.0,297.98,13,cells/cell_S67p50_E017p50_g5deg.txt
cell_S67p50_E022p50_g5deg,-67.5,22.5,-70.0,-65.0,20.0,25.0,297.98,13,cells/cell_S67p50_E022p50_g5deg.txt
cell_S67p50_E027p50_g5deg,-67.5,27.5,-70.0,-65.0,25.0,30.0,297.98,13,cells/cell_S67p50_E027p50_g5deg.txt
cell_S67p50_E032p50_g5deg,-67.5,32.5,-70.0,-65.0,30.0,35.0,297.98,13,cells/cell_S67p50_E032p50_g5deg.txt
cell_S67p50_E037p50_g5deg,-67.5,37.5,-70.0,-65.0,35.0,40.0,297.98,13,cells/cell_S67p50_E037p50_g5deg.txt
cell_S67p50_E042p50_g5deg,-67.5,42.5,-70.0,-65.0,40.0,45.0,297.98,13,cells/cell_S67p50_E042p50_g5deg.txt
cell_S67p50_E047p50_g5deg,-67.5,47.5,-70.0,-65.0,45.0,50.0,297.98,13,cells/cell_S67p50_E047p50_g5deg.txt
cell_S67p50_E052p50_g5deg,-67.5,52.5,-70.0,-65.0,50.0,55.0,297.98,13,cells/cell_S67p50_E052p50_g5deg.txt
cell_S67p50_E057p50_g5deg,-67.5,57.5,-70.0,-65.0,55.0,60.0,297.98,13,cells/cell_S67p50_E057p50_g5deg.txt
cell_S67p50_E062p50_g5deg,-67.5,62.5,-70.0,-65.0,60.0,65.0,297.98,13,cells/cell_S67p50_E062p50_g5deg.txt
cell_S67p50_E067p50_g5deg,-67.5,67.5,-70.0,-65.0,65.0,70.0,297.98,13,cells/cell_S67p50_E067p50_g5deg.txt
cell_S67p50_E072p50_g5deg,-67.5,72.5,-70.0,-65.0,70.0,75.0,297.98,13,cells/cell_S67p50_E072p50_g5deg.txt
cell_S67p50_E077p50_g5deg,-67.5,77.5,-70.0,-65.0,75.0,80.0,297.98,13,cells/cell_S67p50_E077p50_g5deg.txt
cell_S67p50_E082p50_g5deg,-67.5,82.5,-70.0,-65.0,80.0,85.0,297.98,13,cells/cell_S67p50_E082p50_g5deg.txt
cell_S67p50_E087p50_g5deg,-67.5,87.5,-70.0,-65.0,85.0,90.0,297.98,13,cells/cell_S67p50_E087p50_g5deg.txt
cell_S67p50_E092p50_g5deg,-67.5,92.5,-70.0,-65.0,90.0,95.0,297.98,13,cells/cell_S67p50_E092p50_g5deg.txt
cell_S67p50_E097p50_g5deg,-67.5,97.5,-70.0,-65.0,95.0,100.0,297.98,13,cells/cell_S67p50_E097p50_g5deg.txt
cell_S67p50_E102p50_g5deg,-67.5,102.5,-70.0,-65.0,100.0,105.0,297.98,13,cells/cell_S67p50_E102p50_g5deg.txt
cell_S67p50_E107p50_g5deg,-67.5,107.5,-70.0,-65.0,105.0,110.0,297.98,13,cells/cell_S67p50_E107p50_g5deg.txt
cell_S67p50_E112p50_g5deg,-67.5,112.5,-70.0,-65.0,110.0,115.0,297.98,13,cells/cell_S67p50_E112p50_g5deg.txt
cell_S67p50_E117p50_g5deg,-67.5,117.5,-70.0,-65.0,115.0,120.0,297.98,13,cells/cell_S67p50_E117p50_g5deg.txt
cell_S67p50_E122p50_g5deg,-67.5,122.5,-70.0,-65.0,120.0,125.0,297.98,13,cells/cell_S67p50_E122p50_g5deg.txt
cell_S67p50_E127p50_g5deg,-67.5,127.5,-70.0,-65.0,125.0,130.0,297.98,13,cells/cell_S67p50_E127p50_g5deg.txt
cell_S67p50_E132p50_g5deg,-67.5,132.5,-70.0,-65.0,130.0,135.0,297.98,13,cells/cell_S67p50_E132p50_g5deg.txt
cell_S67p50_E137p50_g5deg,-67.5,137.5,-70.0,-65.0,135.0,140.0,297.98,13,cells/cell_S67p50_E137p50_g5deg.txt
cell_S67p50_E142p50_g5deg,-67.5,142.5,-70.0,-65.0,140.0,145.0,297.98,13,cells/cell_S67p50_E142p50_g5deg.txt
cell_S67p50_E147p50_g5deg,-67.5,147.5,-70.0,-65.0,145.0,150.0,297.98,13,cells/cell_S67p50_E147p50_g5deg.txt
cell_S67p50_E152p50_g5deg,-67.5,152.5,-70.0,-65.0,150.0,155.0,297.98,13,cells/cell_S67p50_E152p50_g5deg.txt
cell_S67p50_E157p50_g5deg,-67.5,157.5,-70.0,-65.0,155.0,160.0,297.98,13,cells/cell_S67p50_E157p50_g5deg.txt
cell_S67p50_E162p50_g5deg,-67.5,162.5,-70.0,-65.0,160.0,165.0,297.98,13,cells/cell_S67p50_E162p50_g5deg.txt
cell_S67p50_E167p50_g5deg,-67.5,167.5,-70.0,-65.0,165.0,170.0,297.98,13,cells/cell_S67p50_E167p50_g5deg.txt
cell_S67p50_E172p50_g5deg,-67.5,172.5,-70.0,-65.0,170.0,175.0,297.98,13,cells/cell_S67p50_E172p50_g5deg.txt
cell_S67p50_E177p50_g5deg,-67.5,177.5,-70.0,-65.0,175.0,180.0,297.98,13,cells/cell_S67p50_E177p50_g5deg.txt
cell_S62p50_W177p50_g5deg,-62.5,-177.5,-65.0,-60.0,-180.0,-175.0,306.54,51,cells/cell_S62p50_W177p50_g5deg.txt
cell_S62p50_W172p50_g5deg,-62.5,-172.5,-65.0,-60.0,-175.0,-170.0,306.54,48,cells/cell_S62p50_W172p50_g5deg.txt
cell_S62p50_W167p50_g5deg,-62.5,-167.5,-65.0,-60.0,-170.0,-165.0,306.54,32,cells/cell_S62p50_W167p50_g5deg.txt
cell_S62p50_W162p50_g5deg,-62.5,-162.5,-65.0,-60.0,-165.0,-160.0,306.54,13,cells/cell_S62p50_W162p50_g5deg.txt
