species	cell_hits
Bucephala clangula_Common Goldeneye	21
Burhinus capensis_Spotted Thick-knee	21
Chrysococcyx caprius_Dideric Cuckoo	21
Cinnyris habessinicus_Shining Sunbird	21
Emberiza leucocephalos_Pine Bunting	21
Emberiza tahapisi_Cinnamon-breasted Bunting	21
Euodice cantans_African Silverbill	21
Halcyon leucocephala_Gray-headed Kingfisher	21
Hydrocoloeus minutus_Little Gull	21
Parus major_Great Tit	21
Tchagra senegalus_Black-crowned Tchagra	21
Anous stolidus_Brown Noddy	20
Ardeola grayii_Indian Pond-Heron	20
Corvus cornix_Hooded Crow	20
Tetrax tetrax_Little Bustard	20
Turdus atrogularis_Black-throated Thrush	20
Ardea intermedia_Intermediate Egret	19
Aythya marila_Greater Scaup	19
Bubo bubo_Eurasian Eagle-Owl	19
Cettia cetti_Cetti's Warbler	19
Cinclus cinclus_White-throated Dipper	19
Cinnyris asiaticus_Purple Sunbird	19
Cygnus olor_Mute Swan	19
Emberiza cia_Rock Bunting	19
Emberiza citrinella_Yellowhammer	19
Emberiza schoeniclus_Reed Bunting	19
Esacus recurvirostris_Great Thick-knee	19
Ficedula hypoleuca_European Pied Flycatcher	19
Montifringilla nivalis_White-winged Snowfinch	19
Petronia petronia_Rock Sparrow	19
Prunella collaris_Alpine Accentor	19
Pyrrhocorax pyrrhocorax_Red-billed Chough	19
Strix aluco_Tawny Owl	19
Corvus monedula_Eurasian Jackdaw	18
Cyanistes caeruleus_Eurasian Blue Tit	18
Dendrocoptes medius_Middle Spotted Woodpecker	18
Dryobates minor_Lesser Spotted Woodpecker	18
Eremophila alpestris_Horned Lark	18
Francolinus francolinus_Black Francolin	18
Garrulus glandarius_Eurasian Jay	18
Mergellus albellus_Smew	18
Passer montanus_Eurasian Tree Sparrow	18
Pyrrhocorax graculus_Yellow-billed Chough	18
Regulus regulus_Goldcrest	18
Serinus pusillus_Fire-fronted Serin	18
Sitta europaea_Eurasian Nuthatch	18
Tichodroma muraria_Wallcreeper	18
Troglodytes troglodytes_Eurasian Wren	18
Zosterops abyssinicus_Abyssinian White-eye	18
Acridotheres ginginianus_Bank Myna	17
Acrocephalus agricola_Paddyfield Warbler	17
Aegithalos caudatus_Long-tailed Tit	17
