species	cell_hits
Psophodes olivaceus_Eastern Whipbird	22
Ptilinopus solomonensis_Yellow-bibbed Fruit-Dove	22
Rhipidura verreauxi_Streaked Fantail	22
Rhyticeros plicatus_Blyth's Hornbill	22
Tadorna variegata_Paradise Shelduck	22
Turdus philomelos_Song Thrush	22
Fringilla coelebs_Common Chaffinch	21
Gallirallus australis_Weka	21
Haematopus finschi_South Island Oystercatcher	21
Machaerirhynchus flaviventer_Yellow-breasted Boatbill	21
Myzomela cardinalis_Cardinal Myzomela	21
Psophodes cristatus_Chirruping Wedgebill	21
Ptilinopus viridis_Claret-breasted Fruit-Dove	21
Rhipidura fuliginosa_New Zealand Fantail	21
Stagonopleura bella_Beautiful Firetail	21
Tanysiptera sylvia_Buff-breasted Paradise-Kingfisher	21
Acanthis cabaret_Lesser Redpoll	20
Alisterus scapularis_Australian King-Parrot	20
Calamanthus fuliginosus_Striated Fieldwren	20
Cecropis daurica_Red-rumped Swallow	20
Chlamydera nuchalis_Great Bowerbird	20
Ducula rubricera_Red-knobbed Imperial-Pigeon	20
Gerygone flavolateralis_Fan-tailed Gerygone	20
Lalage leucopyga_Long-tailed Triller	20
Lanius cristatus_Brown Shrike	20
Lichmera incana_Dark-brown Honeyeater	20
Malurus elegans_Red-winged Fairywren	20
Megapodius eremita_Melanesian Scrubfowl	20
Meliphaga lewinii_Lewin's Honeyeater	20
Melithreptus chloropsis_Gilbert's Honeyeater	20
Mino kreffti_Long-tailed Myna	20
Monarcha frater_Black-winged Monarch	20
Pachycephala chlorura_Vanuatu Whistler	20
Pachycephala olivacea_Olive Whistler	20
Pavo cristatus_Indian Peafowl	20
Platycercus adscitus_Pale-headed Rosella	20
Podargus ocellatus_Marbled Frogmouth	20
Poodytes punctatus_New Zealand Fernbird	20
Purpureicephalus spurius_Red-capped Parrot	20
Rallina tricolor_Red-necked Crake	20
Stomiopera unicolor_White-gaped Honeyeater	20
Struthidea cinerea_Apostlebird	20
Alectura lathami_Australian Brushturkey	19
Anhinga melanogaster_Oriental Darter	19
Branta canadensis_Canada Goose	19
Cacomantis castaneiventris_Chestnut-breasted Cuckoo	19
Chalcophaps indica_Asian Emerald Dove	19
Geoffroyus geoffroyi_Red-cheeked Parrot	19
Gerygone mouki_Brown Gerygone	19
Macropygia doreya_Sultan's Cuckoo-Dove	19
Nestor meridionalis_New Zealand Kaka	19
Acanthisitta chloris_Rifleman	18
