species	cell_hits
Tityra semifasciata_Masked Tityra	53
Tyrannopsis sulphurea_Sulphury Flycatcher	53
Agelasticus thilius_Yellow-winged Blackbird	52
Amazona ochrocephala_Yellow-crowned Parrot	52
Chlorophonia cyanocephala_Golden-rumped Euphonia	52
Cyanerpes caeruleus_Purple Honeycreeper	52
Dendrocincla fuliginosa_Plain-brown Woodcreeper	52
Euphonia xanthogaster_Orange-bellied Euphonia	52
Florisuga mellivora_White-necked Jacobin	52
Formicivora rufa_Rusty-backed Antwren	52
Lipaugus vociferans_Screaming Piha	52
Mimus gilvus_Tropical Mockingbird	52
Oreopholus ruficollis_Tawny-throated Dotterel	52
Porphyrio flavirostris_Azure Gallinule	52
Sporophila collaris_Rusty-collared Seedeater	52
Thraupis episcopus_Blue-gray Tanager	52
Tolmomyias poliocephalus_Gray-crowned Flycatcher	52
Ara severus_Chestnut-fronted Macaw	51
Asemospiza fuliginosa_Sooty Grassquit	51
Chaetura brachyura_Short-tailed Swift	51
Chordeiles pusillus_Least Nighthawk	51
Chroicocephalus cirrocephalus_Gray-hooded Gull	51
Fulica armillata_Red-gartered Coot	51
Myiothlypis flaveola_Flavescent Warbler	51
Patagioenas subvinacea_Ruddy Pigeon	51
Progne subis_Purple Martin	51
Ramphotrigon megacephalum_Large-headed Flatbill	51
Serpophaga nigricans_Sooty Tyrannulet	51
Sporophila leucoptera_White-bellied Seedeater	51
Tachycineta leucopyga_Chilean Swallow	51
Tangara velia_Opal-rumped Tanager	51
Tyrannulus elatus_Yellow-crowned Tyrannulet	51
Berlepschia rikeri_Point-tailed Palmcreeper	50
Buteo platypterus_Broad-winged Hawk	50
Charadrius modestus_Rufous-chested Dotterel	50
Chlorophonia cyanea_Blue-naped Chlorophonia	50
Chroicocephalus maculipennis_Brown-hooded Gull	50
Crypturellus variegatus_Variegated Tinamou	50
Cygnus melancoryphus_Black-necked Swan	50
Dendrocolaptes picumnus_Black-banded Woodcreeper	50
Gallinago undulata_Giant Snipe	50
Hydropsalis maculicaudus_Spot-tailed Nightjar	50
Leistes militaris_Red-breasted Meadowlark	50
Loriotus luctuosus_White-shouldered Tanager	50
Notharchus tectus_Pied Puffbird	50
Nyctibius aethereus_Long-tailed Potoo	50
Nyctiphrynus ocellatus_Ocellated Poorwill	50
Odontophorus gujanensis_Marbled Wood-Quail	50
Pionus maximiliani_Scaly-headed Parrot	50
Spatula discors_Blue-winged Teal	50
Stercorarius pomarinus_Pomarine Jaeger	50
Tangara gyrola_Bay-headed Tanager	50
Terenotriccus erythrurus_Ruddy-tailed Flycatcher	50
Alopochelidon fucata_Tawny-headed Swallow	49
Cyanocorax chrysops_Plush-crested Jay	49
Geranoaetus polyosoma_Variable Hawk	49
Phacellodomus rufifrons_Rufous-fronted Thornbird	49
Turdus fumigatus_Cocoa Thrush	49
Xenopsaris albinucha_White-naped Xenopsaris	49
Ara macao_Scarlet Macaw	48
Brachygalba lugubris_Brown Jacamar	48
Caryothraustes canadensis_Yellow-green Grosbeak	48
Chaetura spinicaudus_Band-rumped Swift	48
Colaptes punctigula_Spot-breasted Woodpecker	48
Eupsittula aurea_Peach-fronted Parakeet	48
Penelope superciliaris_Rusty-margined Guan	48
Querula purpurata_Purple-throated Fruitcrow	48
Tinamus major_Great Tinamou	48
Tolmomyias assimilis_Yellow-margined Flycatcher	48
Trogon melanurus_Black-tailed Trogon	48
Celeus torquatus_Ringed Woodpecker	47
Charadrius falklandicus_Two-banded Plover	47
Charadrius wilsonia_Wilson's Plover	47
Cinclodes fuscus_Buff-winged Cinclodes	47
Contopus cooperi_Olive-sided Flycatcher	47
Dryobates mixtus_Checkered Woodpecker	47
Formicarius analis_Black-faced Antthrush	47
Furnarius figulus_Wing-banded Hornero	47
Icterus cayanensis_Epaulet Oriole	47
Pachyramphus rufus_Cinereous Becard	47
Thamnomanes caesius_Cinereous Antshrike	47
Trogon curucui_Blue-crowned Trogon	47
Coryphospingus pileatus_Pileated Finch	46
Embernagra platensis_Great Pampa-Finch	46
Herpsilochmus frater_Rusty-winged Antwren	46
Hylocharis chrysura_Gilded Hummingbird	46
Lophostrix cristata_Crested Owl	46
Mustelirallus erythrops_Paint-billed Crake	46
Opisthocomus hoazin_Hoatzin	46
Pipra fasciicauda_Band-tailed Manakin	46
Rallus longirostris_Mangrove Rail	46
Schiffornis turdina_Brown-winged Schiffornis	46
Schoeniophylax phryganophilus_Chotoy Spinetail	46
Sclerurus caudacutus_Black-tailed Leaftosser	46
Tinamus tao_Gray Tinamou	46
Trogon collaris_Collared Trogon	46
Campephilus rubricollis_Red-necked Woodpecker	45
Campylopterus largipennis_Gray-breasted Sabrewing	45
Campylorhynchus turdinus_Thrush-like Wren	45
Culicivora caudacuta_Sharp-tailed Tyrant	45
Cyanoloxia rothschildii_Amazonian Grosbeak	45
Daptrius ater_Black Caracara	45
Dendrocolaptes certhia_Amazonian Barred-Woodcreeper	45
Fluvicola nengeta_Masked Water-Tyrant	45
Hylophilus pectoralis_Ashy-headed Greenlet	45
Laniocera hypopyrra_Cinereous Mourner	45
Melanerpes cruentatus_Yellow-tufted Woodpecker	45
Microrhopias quixensis_Dot-winged Antwren	45
Morphnus guianensis_Crested Eagle	45
Myiornis ecaudatus_Short-tailed Pygmy-Tyrant	45
Pachyramphus minor_Pink-throated Becard	45
Ramphotrigon ruficauda_Rufous-tailed Flatbill	45
Sclateria naevia_Silvered Antbird	45
Sirystes sibilator_Sibilant Sirystes	45
Sterna paradisaea_Arctic Tern	45
Sternula antillarum_Least Tern	45
Synallaxis gujanensis_Plain-crowned Spinetail	45
Anumbius annumbi_Firewood-gatherer	44
Celeus elegans_Chestnut Woodpecker	44
Celeus flavescens_Blond-crested Woodpecker	44
Chlorostilbon mellisugus_Blue-tailed Emerald	44
Colaptes rubiginosus_Golden-olive Woodpecker	44
Corythopis torquatus_Ringed Antpipit	44
Cymbilaimus lineatus_Fasciated Antshrike	44
Cypsnagra hirundinacea_White-rumped Tanager	44
Dacnis lineata_Black-faced Dacnis	44
Hemitriccus striaticollis_Stripe-necked Tody-Tyrant	44
Jacamerops aureus_Great Jacamar	44
Megascops watsonii_Tawny-bellied Screech-Owl	44
Microcerculus marginatus_Scaly-breasted Wren	44
Myiopsitta monachus_Monk Parakeet	44
Myrmotherula menetriesii_Gray Antwren	44
Nyctiprogne leucopyga_Band-tailed Nighthawk	44
Pardirallus nigricans_Blackish Rail	44
Phaethornis malaris_Great-billed Hermit	44
Ramphastos tucanus_White-throated Toucan	44
Rauenia bonariensis_Blue-and-yellow Tanager	44
Saltator grossus_Slate-colored Grosbeak	44
Thamnophilus palliatus_Chestnut-backed Antshrike	44
Tunchiornis ochraceiceps_Tawny-crowned Greenlet	44
Automolus rufipileatus_Chestnut-crowned Foliage-gleaner	43
Casiornis rufus_Rufous Casiornis	43
Cercomacra cinerascens_Gray Antbird	43
Chlidonias niger_Black Tern	43
Cranioleuca vulpina_Rusty-backed Spinetail	43
Crypturellus cinereus_Cinereous Tinamou	43
Daption capense_Cape Petrel	43
Limnodromus griseus_Short-billed Dowitcher	43
Mareca sibilatrix_Chiloe Wigeon	43
Neopelma pallescens_Pale-bellied Tyrant-Manakin	43
