species	cell_hits
Passerina ciris_Painted Bunting	46
Setophaga dominica_Yellow-throated Warbler	46
Zosterops japonicus_Warbling White-eye	46
Cistothorus stellaris_Sedge Wren	45
Coragyps atratus_Black Vulture	45
Geopelia striata_Zebra Dove	45
Protonotaria citrea_Prothonotary Warbler	45
Puffinus puffinus_Manx Shearwater	45
Setophaga pinus_Pine Warbler	45
Archilochus alexandri_Black-chinned Hummingbird	44
Megascops kennicottii_Western Screech-Owl	44
Thalasseus sandvicensis_Sandwich Tern	44
Branta sandvicensis_Hawaiian Goose	43
Colinus virginianus_Northern Bobwhite	43
Icterus cucullatus_Hooded Oriole	43
Scolopax minor_American Woodcock	43
Spiza americana_Dickcissel	43
Tachybaptus dominicus_Least Grebe	43
Catherpes mexicanus_Canyon Wren	42
Cypseloides niger_Black Swift	42
Setophaga citrina_Hooded Warbler	41
Setophaga occidentalis_Hermit Warbler	41
Tyrannus vociferans_Cassin's Kingbird	41
Chroicocephalus ridibundus_Black-headed Gull	40
Larus heermanni_Heermann's Gull	40
Larus occidentalis_Western Gull	40
Pipilo chlorurus_Green-tailed Towhee	40
Porphyrio martinica_Purple Gallinule	40
Pyrocephalus rubinus_Vermilion Flycatcher	40
Sphyrapicus nuchalis_Red-naped Sapsucker	40
Vireo bellii_Bell's Vireo	40
Fulica alai_Hawaiian Coot	39
Morus bassanus_Northern Gannet	39
Phylloscopus borealis_Arctic Warbler	39
Setophaga discolor_Prairie Warbler	39
Spizella breweri_Brewer's Sparrow	39
Anous minutus_Black Noddy	38
Charadrius melodus_Piping Plover	38
Coccyzus minor_Mangrove Cuckoo	38
Leiothrix lutea_Red-billed Leiothrix	38
Onychoprion fuscatus_Sooty Tern	38
Phalaenoptilus nuttallii_Common Poorwill	38
Thryothorus ludovicianus_Carolina Wren	38
Antrostomus carolinensis_Chuck-will's-widow	37
Aphelocoma californica_California Scrub-Jay	37
Caracara plancus_Crested Caracara	37
Helmitheros vermivorum_Worm-eating Warbler	37
Melanerpes carolinus_Red-bellied Woodpecker	37
Phaethon aethereus_Red-billed Tropicbird	37
Platalea ajaja_Roseate Spoonbill	37
Poecile gambeli_Mountain Chickadee	37
Psittacula krameri_Rose-ringed Parakeet	37
