species	cell_hits
Emberiza variabilis_Gray Bunting	31
Iduna caligata_Booted Warbler	31
Motacilla grandis_Japanese Wagtail	31
Onychoprion anaethetus_Bridled Tern	31
Phoenicurus phoenicurus_Common Redstart	31
Sterna dougallii_Roseate Tern	31
Streptopelia tranquebarica_Red Collared-Dove	31
Acrocephalus arundinaceus_Great Reed Warbler	30
Crex crex_Corn Crake	30
Gallinago hardwickii_Latham's Snipe	30
Larus glaucescens_Glaucous-winged Gull	30
Oenanthe isabellina_Isabelline Wheatear	30
Otus lettia_Collared Scops-Owl	30
Pastor roseus_Rosy Starling	30
Porzana porzana_Spotted Crake	30
Psittacula krameri_Rose-ringed Parakeet	30
Sterna sumatrana_Black-naped Tern	30
Thalasseus bergii_Great Crested Tern	30
Accipiter badius_Shikra	29
Anser caerulescens_Snow Goose	29
Corvus monedula_Eurasian Jackdaw	29
Dicrurus macrocercus_Black Drongo	29
Hydrocoloeus minutus_Little Gull	29
Lagopus lagopus_Willow Ptarmigan	29
Lonchura punctulata_Scaly-breasted Munia	29
Muscicapa striata_Spotted Flycatcher	29
Oenanthe deserti_Desert Wheatear	29
Stercorarius maccormicki_South Polar Skua	29
Aethia pusilla_Least Auklet	28
Circus macrourus_Pallid Harrier	28
Emberiza bruniceps_Red-headed Bunting	28
Falco rusticolus_Gyrfalcon	28
Gyps himalayensis_Himalayan Griffon	28
Hydrophasianus chirurgus_Pheasant-tailed Jacana	28
Lanius isabellinus_Isabelline Shrike	28
Lanius phoenicuroides_Red-tailed Shrike	28
Podoces hendersoni_Mongolian Ground-Jay	28
Prunella fulvescens_Brown Accentor	28
Syrrhaptes paradoxus_Pallas's Sandgrouse	28
Turdus iliacus_Redwing	28
Zosterops simplex_Swinhoe's White-eye	28
Alauda gulgula_Oriental Skylark	27
Anthus campestris_Tawny Pipit	27
Carduelis carduelis_European Goldfinch	27
Carpodacus rubicilla_Great Rosefinch	27
Curruca curruca_Lesser Whitethroat	27
Emberiza hortulana_Ortolan Bunting	27
Fringilla coelebs_Common Chaffinch	27
Ixobrychus minutus_Little Bittern	27
Locustella luscinioides_Savi's Warbler	27
Luscinia megarhynchos_Common Nightingale	27
Otus scops_Eurasian Scops-Owl	27
Phoebastria immutabilis_Laysan Albatross	27
Phoebastria nigripes_Black-footed Albatross	27
Accipiter virgatus_Besra	26
Linaria flavirostris_Twite	26
Passer ammodendri_Saxaul Sparrow	26
Sitta villosa_Snowy-browed Nuthatch	26
Turdus philomelos_Song Thrush	26
Anthus trivialis_Tree Pipit	25
Branta hutchinsii_Cackling Goose	25
Coturnix coturnix_Common Quail	25
Gavia adamsii_Yellow-billed Loon	25
Hydrobates monorhis_Swinhoe's Storm-Petrel	25
Melanitta fusca_Velvet Scoter	25
Periparus venustulus_Yellow-bellied Tit	25
Poecile cinctus_Gray-headed Chickadee	25
Rhopophilus pekinensis_Beijing Babbler	25
Streptopelia chinensis_Spotted Dove	25
Streptopelia turtur_European Turtle-Dove	25
Strix nivicolum_Himalayan Owl	25
Turdus viscivorus_Mistle Thrush	25
Acrocephalus tangorum_Manchurian Reed Warbler	24
Emberiza buchanani_Gray-necked Bunting	24
Lalage melaschistos_Black-winged Cuckooshrike	24
Turdus mandarinus_Chinese Blackbird	24
Buteo buteo_Common Buzzard	23
Elanus caeruleus_Black-winged Kite	23
Emberiza cia_Rock Bunting	23
Eudynamys scolopaceus_Asian Koel	23
Linaria cannabina_Eurasian Linnet	23
Acridotheres cristatellus_Crested Myna	22
Cyanoderma ruficeps_Rufous-capped Babbler	22
Dicrurus leucophaeus_Ashy Drongo	22
Emberiza melanocephala_Black-headed Bunting	22
Hierococcyx sparverioides_Large Hawk-Cuckoo	22
Myophonus caeruleus_Blue Whistling-Thrush	22
Parus major_Great Tit	22
Phoenicurus fuliginosus_Plumbeous Redstart	22
Phylloscopus xanthodryas_Japanese Leaf Warbler	22
Picus awokera_Japanese Woodpecker	22
Sula leucogaster_Brown Booby	22
Urocissa erythroryncha_Red-billed Blue-Magpie	22
