species	cell_hits
Catharus ustulatus_Swainson's Thrush	301
Calonectris diomedea_Cory's Shearwater	297
Gygis alba_White Tern	297
Zapornia parva_Little Crake	296
Zosterops lateralis_Silvereye	296
Glaucidium passerinum_Eurasian Pygmy-Owl	295
Numida meleagris_Helmeted Guineafowl	294
Circus spilonotus_Eastern Marsh-Harrier	293
Accipiter gularis_Japanese Sparrowhawk	292
Catharus guttatus_Hermit Thrush	292
Lyrurus tetrix_Black Grouse	292
Burhinus oedicnemus_Eurasian Thick-knee	291
Cardellina pusilla_Wilson's Warbler	291
Chroicocephalus cirrocephalus_Gray-hooded Gull	291
Nannopterum brasilianum_Neotropic Cormorant	291
Muscicapa griseisticta_Gray-streaked Flycatcher	290
Puffinus puffinus_Manx Shearwater	290
Sterna sumatrana_Black-naped Tern	290
Saxicola rubicola_European Stonechat	289
Strix aluco_Tawny Owl	289
Puffinus bailloni_Tropical Shearwater	288
Ardenna carneipes_Flesh-footed Shearwater	287
Ficedula mugimaki_Mugimaki Flycatcher	287
Onychoprion aleuticus_Aleutian Tern	287
Buteo japonicus_Eastern Buzzard	286
Emberiza pallasi_Pallas's Bunting	286
Rynchops niger_Black Skimmer	286
Bulweria bulwerii_Bulwer's Petrel	284
Lanius schach_Long-tailed Shrike	284
Oenanthe deserti_Desert Wheatear	284
Panurus biarmicus_Bearded Reedling	284
Cyanistes cyanus_Azure Tit	283
Limnodromus semipalmatus_Asian Dowitcher	283
Glareola maldivarum_Oriental Pratincole	282
Emberiza leucocephalos_Pine Bunting	281
Tringa semipalmata_Willet	281
Anthus spinoletta_Water Pipit	280
Poecile palustris_Marsh Tit	280
Turdus naumanni_Naumann's Thrush	280
Corvus cornix_Hooded Crow	279
Corvus macrorhynchos_Large-billed Crow	279
Larvivora cyane_Siberian Blue Robin	279
Pastor roseus_Rosy Starling	278
Zoothera aurea_White's Thrush	278
Alectoris chukar_Chukar	277
Columba oenas_Stock Dove	277
Gallinago megala_Swinhoe's Snipe	277
Geokichla sibirica_Siberian Thrush	277
Cinclus pallasii_Brown Dipper	276
Nyctanassa violacea_Yellow-crowned Night-Heron	276
Caracara plancus_Crested Caracara	275
Lanius isabellinus_Isabelline Shrike	275
Limosa haemastica_Hudsonian Godwit	275
Chroicocephalus genei_Slender-billed Gull	274
Haematopus palliatus_American Oystercatcher	274
Phalaropus tricolor_Wilson's Phalarope	274
Otus sunia_Oriental Scops-Owl	273
Porphyrio melanotus_Australasian Swamphen	273
Ficedula parva_Red-breasted Flycatcher	271
Leiothlypis celata_Orange-crowned Warbler	271
Amaurornis phoenicurus_White-breasted Waterhen	269
Circus melanoleucos_Pied Harrier	269
Contopus cooperi_Olive-sided Flycatcher	269
Morus bassanus_Northern Gannet	269
Oenanthe pleschanka_Pied Wheatear	269
Circus approximans_Swamp Harrier	268
Pyrrhocorax pyrrhocorax_Red-billed Chough	268
Charadrius vociferus_Killdeer	267
Tetrao urogallus_Western Capercaillie	267
Mareca falcata_Falcated Duck	266
Phylloscopus proregulus_Pallas's Leaf Warbler	266
Acrocephalus bistrigiceps_Black-browed Reed Warbler	265
Coragyps atratus_Black Vulture	265
Buteo jamaicensis_Red-tailed Hawk	264
Clamator jacobinus_Pied Cuckoo	264
Ptyonoprogne fuligula_Rock Martin	264
Oena capensis_Namaqua Dove	263
Ficedula albicollis_Collared Flycatcher	262
Carpodacus sibiricus_Long-tailed Rosefinch	261
Emberiza fucata_Chestnut-eared Bunting	261
Melospiza melodia_Song Sparrow	260
Turdus torquatus_Ring Ouzel	260
Urodynamis taitensis_Long-tailed Koel	260
Corthylio calendula_Ruby-crowned Kinglet	256
Egretta caerulea_Little Blue Heron	256
Emberiza spodocephala_Black-faced Bunting	256
Caprimulgus jotaka_Gray Nightjar	255
Chloris sinica_Oriental Greenfinch	255
Cyanistes caeruleus_Eurasian Blue Tit	255
Leucosticte tephrocotis_Gray-crowned Rosy-Finch	255
Delichon dasypus_Asian House-Martin	254
Emberiza calandra_Corn Bunting	254
Emberiza cioides_Meadow Bunting	254
Larus delawarensis_Ring-billed Gull	254
Leucogeranus leucogeranus_Siberian Crane	254
Athene cunicularia_Burrowing Owl	252
Cepphus columba_Pigeon Guillemot	252
Haliaeetus leucogaster_White-bellied Sea-Eagle	252
Fregata magnificens_Magnificent Frigatebird	251
Fulica americana_American Coot	251
Melanitta perspicillata_Surf Scoter	251
Remiz pendulinus_Eurasian Penduline-Tit	251
Clamator glandarius_Great Spotted Cuckoo	250
Melospiza lincolnii_Lincoln's Sparrow	250
Spizelloides arborea_American Tree Sparrow	250
Setophaga striata_Blackpoll Warbler	249
Himantopus leucocephalus_Pied Stilt	248
Phylloscopus schwarzi_Radde's Warbler	248
Porzana carolina_Sora	248
Zapornia fusca_Ruddy-breasted Crake	248
Aegypius monachus_Cinereous Vulture	247
Ardea herodias_Great Blue Heron	247
Corvus splendens_House Crow	246
Lanius phoenicuroides_Red-tailed Shrike	246
Megaceryle torquata_Ringed Kingfisher	246
Corvus dauuricus_Daurian Jackdaw	245
