species	cell_hits
Ketupa ketupu_Buffy Fish-Owl	39
Lacedo pulchella_Banded Kingfisher	39
Lalage nigra_Pied Triller	39
Leptocoma brasiliana_Van Hasselt's Sunbird	39
Onychoprion aleuticus_Aleutian Tern	39
Phoenicurus fuliginosus_Plumbeous Redstart	39
Spodiopsar cineraceus_White-cheeked Starling	39
Buceros bicornis_Great Hornbill	38
Chloris sinica_Oriental Greenfinch	38
Coracina striata_Bar-bellied Cuckooshrike	38
Corvus corone_Carrion Crow	38
Enicurus maculatus_Spotted Forktail	38
Euodice malabarica_Indian Silverbill	38
Pitta moluccensis_Blue-winged Pitta	38
Podiceps nigricollis_Eared Grebe	38
Prinia socialis_Ashy Prinia	38
Rallus indicus_Brown-cheeked Rail	38
Turdus chrysolaus_Brown-headed Thrush	38
Turdus pallidus_Pale Thrush	38
Acridotheres fuscus_Jungle Myna	37
Acridotheres javanicus_Javan Myna	37
Acrocephalus agricola_Paddyfield Warbler	37
Ardenna tenuirostris_Short-tailed Shearwater	37
Charadrius placidus_Long-billed Plover	37
Corvus dauuricus_Daurian Jackdaw	37
Cyanoptila cumatilis_Zappey's Flycatcher	37
Hierococcyx nisicolor_Hodgson's Hawk-Cuckoo	37
Myiomela leucura_White-tailed Robin	37
Rhipidura javanica_Malaysian Pied-Fantail	37
Timalia pileata_Chestnut-capped Babbler	37
Blythipicus pyrrhotis_Bay Woodpecker	36
Circus macrourus_Pallid Harrier	36
Columba vitiensis_Metallic Pigeon	36
Cyanoderma ruficeps_Rufous-capped Babbler	36
Edolisoma tenuirostre_Common Cicadabird	36
Eurylaimus javanicus_Banded Broadbill	36
Ficedula tricolor_Slaty-blue Flycatcher	36
Gracupica nigricollis_Black-collared Starling	36
Hierococcyx fugax_Malaysian Hawk-Cuckoo	36
Larus argentatus_Herring Gull	36
Larus canus_Common Gull	36
Leptocoma calcostetha_Copper-throated Sunbird	36
Mulleripicus pulverulentus_Great Slaty Woodpecker	36
Orthotomus ruficeps_Ashy Tailorbird	36
Parus monticolus_Green-backed Tit	36
Phoenicurus leucocephalus_White-capped Redstart	36
Picus vittatus_Laced Woodpecker	36
Prunella collaris_Alpine Accentor	36
Psilopogon virens_Great Barbet	36
Argya striata_Jungle Babbler	35
Bucephala clangula_Common Goldeneye	35
Chloropsis jerdoni_Jerdon's Leafbird	35
Corydon sumatranus_Dusky Broadbill	35
Cyanoderma rufifrons_Rufous-fronted Babbler	35
Cyanopica cyanus_Azure-winged Magpie	35
Cyornis olivaceus_Fulvous-chested Jungle-Flycatcher	35
Dendrocopos major_Great Spotted Woodpecker	35
Horornis fortipes_Brownish-flanked Bush Warbler	35
Lanius tephronotus_Gray-backed Shrike	35
Malacopteron cinereum_Scaly-crowned Babbler	35
Monticola rufiventris_Chestnut-bellied Rock-Thrush	35
Phoenicopterus roseus_Greater Flamingo	35
Phylloscopus nitidus_Green Warbler	35
Stachyris strialata_Spot-necked Babbler	35
Terpsiphone atrocaudata_Japanese Paradise-Flycatcher	35
Actinodura cyanouroptera_Blue-winged Minla	34
Cymbirhynchus macrorhynchos_Black-and-red Broadbill	34
Cyornis tickelliae_Tickell's Blue Flycatcher	34
Loriculus vernalis_Vernal Hanging-Parrot	34
Melanochlora sultanea_Sultan Tit	34
