species	cell_hits
Dendrocygna viduata_White-faced Whistling-Duck	34
Formicivora grisea_White-fringed Antwren	34
Gallinago paraguaiae_Paraguayan Snipe	34
Habia rubica_Red-crowned Ant-Tanager	34
Hydropsalis maculicaudus_Spot-tailed Nightjar	34
Hylophylax naevius_Spot-backed Antbird	34
Icterus croconotus_Orange-backed Troupial	34
Machaeropterus pyrocephalus_Fiery-capped Manakin	34
Micrastur mirandollei_Slaty-backed Forest-Falcon	34
Myiobius barbatus_Whiskered Flycatcher	34
Myrmophylax atrothorax_Black-throated Antbird	34
Myrmotherula brachyura_Pygmy Antwren	34
Myrmotherula longipennis_Long-winged Antwren	34
Nasica longirostris_Long-billed Woodcreeper	34
Orthopsittaca manilatus_Red-bellied Macaw	34
Philydor pyrrhodes_Cinnamon-rumped Foliage-gleaner	34
Piaya melanogaster_Black-bellied Cuckoo	34
Piculus flavigula_Yellow-throated Woodpecker	34
Platyrinchus coronatus_Golden-crowned Spadebill	34
Ramphastos tucanus_White-throated Toucan	34
Saltator coerulescens_Blue-gray Saltator	34
Sclateria naevia_Silvered Antbird	34
Tangara chilensis_Paradise Tanager	34
Thamnophilus amazonicus_Amazonian Antshrike	34
Thlypopsis sordida_Orange-headed Tanager	34
Threnetes leucurus_Pale-tailed Barbthroat	34
Tunchiornis ochraceiceps_Tawny-crowned Greenlet	34
Tyrannus albogularis_White-throated Kingbird	34
Willisornis poecilinotus_Common Scale-backed Antbird	34
Xenops rutilans_Streaked Xenops	34
Amaurolimnas concolor_Uniform Crake	33
Asio stygius_Stygian Owl	33
Attila cinnamomeus_Cinnamon Attila	33
Automolus subulatus_Striped Woodhaunter	33
Brachygalba lugubris_Brown Jacamar	33
Bucco capensis_Collared Puffbird	33
Calidris pusilla_Semipalmated Sandpiper	33
Celeus torquatus_Ringed Woodpecker	33
Conopias trivirgatus_Three-striped Flycatcher	33
Elaenia cristata_Plain-crested Elaenia	33
Forpus modestus_Dusky-billed Parrotlet	33
Glaucidium hardyi_Amazonian Pygmy-Owl	33
Hydropsalis torquata_Scissor-tailed Nightjar	33
Hylocharis sapphirina_Rufous-throated Sapphire	33
Microxenops milleri_Rufous-tailed Xenops	33
Nyctiprogne leucopyga_Band-tailed Nighthawk	33
Ochthornis littoralis_Drab Water Tyrant	33
Oressochen jubatus_Orinoco Goose	33
Pachyramphus rufus_Cinereous Becard	33
Penelope jacquacu_Spix's Guan	33
Phaethornis malaris_Great-billed Hermit	33
Platyrinchus platyrhynchos_White-crested Spadebill	33
Porphyrio flavirostris_Azure Gallinule	33
Schiffornis turdina_Brown-winged Schiffornis	33
Sporophila schistacea_Slate-colored Seedeater	33
Stilpnia cayana_Burnished-buff Tanager	33
Synallaxis rutilans_Ruddy Spinetail	33
Thamnomanes caesius_Cinereous Antshrike	33
Tinamus tao_Gray Tinamou	33
Todirostrum maculatum_Spotted Tody-Flycatcher	33
Xenops tenuirostris_Slender-billed Xenops	33
Accipiter poliogaster_Gray-bellied Hawk	32
Bucco tamatia_Spotted Puffbird	32
Buteogallus schistaceus_Slate-colored Hawk	32
Chordeiles pusillus_Least Nighthawk	32
Chrysuronia versicolor_Versicolored Emerald	32
